Time_Seconds,repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1)
16.651411533355713,30,0.6365781710914454,0.611336998748415,0.7559017514206018,0.5619405239019741,0.8449264894122694,"[np.float64(0.8304485389912526), np.float64(0.838892551087673), np.float64(0.8253106949063539), np.float64(0.8292803970223325), np.float64(0.8422708422708424), np.float64(0.8666666666666667), np.float64(0.8671617161716172), np.float64(0.8378712871287128), np.float64(0.8434615384615385), np.float64(0.8937165775401068), np.float64(0.827761246280413), np.float64(0.8698979591836735), np.float64(0.8043781094527364), np.float64(0.8792032555150996), np.float64(0.8587306701030928), np.float64(0.8261335784313726), np.float64(0.8337125853316997), np.float64(0.8501932989690721), np.float64(0.8161176251628514), np.float64(0.8351129004025906), np.float64(0.8782467532467533), np.float64(0.8215384615384616), np.float64(0.8651175213675213), np.float64(0.8576388888888888), np.float64(0.8605746585021197), np.float64(0.837097980553478), np.float64(0.8512820512820513), np.float64(0.8260204081632653), np.float64(0.8587688734030198), np.float64(0.8151870463428252)]","[0.5544916924809913, 0.6047500809672892, 0.5376835911462523, 0.5723253023169943, 0.5845128136974771, 0.5915662650602409, 0.5722613369672194, 0.5527250583578606, 0.523992673992674, 0.5756622348523293, 0.5379373012267151, 0.5933712121212121, 0.5259151012327056, 0.5194298399345718, 0.5825408770609565, 0.5548392873130987, 0.5578758809248827, 0.6332612116443745, 0.5531442901234568, 0.5823553411572707, 0.5207991780881807, 0.5174011812812358, 0.5434343434343434, 0.5489495798319328, 0.6003350707371556, 0.5959445085658678, 0.5479196301564723, 0.5967399691358024, 0.5221282454760031, 0.5539226177736558]"
