Time_Seconds,repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1)
7.68190598487854,30,0.5310077519379846,0.5689593324137399,0.6656207601429028,0.46686888141932725,0.7299537708755286,"[np.float64(0.7698412698412698), np.float64(0.7258297258297258), np.float64(0.7483974358974359), np.float64(0.7099358974358975), np.float64(0.7705627705627706), np.float64(0.7363636363636363), np.float64(0.7175757575757575), np.float64(0.7777777777777778), np.float64(0.6242424242424243), np.float64(0.7866666666666666), np.float64(0.6362612612612613), np.float64(0.7006578947368421), np.float64(0.7388167388167388), np.float64(0.7251984126984128), np.float64(0.8012820512820513), np.float64(0.7478787878787878), np.float64(0.6714743589743589), np.float64(0.8051801801801801), np.float64(0.7019230769230769), np.float64(0.7740384615384616), np.float64(0.7228661749209695), np.float64(0.8303030303030303), np.float64(0.7817460317460317), np.float64(0.7070524412296564), np.float64(0.6981981981981982), np.float64(0.6233766233766234), np.float64(0.7227564102564102), np.float64(0.790235081374322), np.float64(0.6767676767676768), np.float64(0.6754068716094033)]","[0.5227524972253053, 0.5376344086021505, 0.37789351851851855, 0.3693745506829619, 0.5314102564102564, 0.5322455322455322, 0.46209000762776503, 0.4009950248756219, 0.43585049580472923, 0.44516129032258067, 0.4883295194508009, 0.5523423944476575, 0.46209000762776503, 0.3900709219858156, 0.48436233997731326, 0.5227238638068097, 0.443504230960677, 0.4682961897915169, 0.4642622950819672, 0.44396551724137934, 0.44989339019189767, 0.5770491803278688, 0.5271990740740741, 0.4509408602150538, 0.4406108597285068, 0.4195290235488226, 0.4537205081669691, 0.456490034030141, 0.45205905205905206, 0.4432195975503062]"
