Time_Seconds,repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1)
16.080241918563843,30,0.8290697674418605,0.6318200019660806,0.6854677464333635,0.6404826018223798,0.8386240868784413,"[np.float64(0.8125), np.float64(0.8946608946608947), np.float64(0.8751173708920188), np.float64(0.913939393939394), np.float64(0.8138528138528138), np.float64(0.9270833333333333), np.float64(0.8363636363636364), np.float64(0.7802469135802469), np.float64(0.9054545454545455), np.float64(0.8223684210526316), np.float64(0.9047619047619048), np.float64(0.9196428571428572), np.float64(0.7623873873873874), np.float64(0.8444846292947559), np.float64(0.8214285714285713), np.float64(0.71875), np.float64(0.8413145539906104), np.float64(0.8969258589511755), np.float64(0.5957207207207208), np.float64(0.8648648648648649), np.float64(0.8124098124098125), np.float64(0.9134199134199135), np.float64(0.7576853526220614), np.float64(0.8520833333333334), np.float64(0.8657894736842104), np.float64(0.737618545837724), np.float64(0.8960526315789473), np.float64(0.9134615384615384), np.float64(0.8583333333333333), np.float64(0.8)]","[0.5473684210526316, 0.6474298328602964, 0.7304075235109717, 0.7425850340136055, 0.6474298328602964, 0.661036036036036, 0.6366197183098592, 0.5562435500515996, 0.7577464788732394, 0.5656565656565656, 0.7016713970356354, 0.7577464788732394, 0.6375131717597471, 0.6605263157894736, 0.6587301587301587, 0.48809523809523814, 0.5389467045096183, 0.6489795918367347, 0.5922023182297155, 0.661036036036036, 0.6351515151515151, 0.7337461300309598, 0.5733878027429239, 0.6126126126126126, 0.5931882686849574, 0.6587301587301587, 0.7144316730523628, 0.6872727272727273, 0.6126126126126126, 0.5553741496598639]"
