Time_Seconds,repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1)
16.978025674819946,30,0.560530679933665,0.6300257553123841,0.6937836072894236,0.5418535500558989,0.8399579582738254,"[np.float64(0.8352958492787753), np.float64(0.8698795180722891), np.float64(0.8422213311948678), np.float64(0.8275914634146342), np.float64(0.8538484576220424), np.float64(0.8789634146341464), np.float64(0.8760168302945301), np.float64(0.784900284900285), np.float64(0.859472049689441), np.float64(0.7984944991314418), np.float64(0.8727445394112061), np.float64(0.8481240981240982), np.float64(0.868413433700058), np.float64(0.8418803418803418), np.float64(0.7804878048780487), np.float64(0.8653963414634147), np.float64(0.8366571699905032), np.float64(0.858044733044733), np.float64(0.8570750237416904), np.float64(0.8300214822771214), np.float64(0.8602693602693603), np.float64(0.8237373737373738), np.float64(0.8592392932015573), np.float64(0.878284267173156), np.float64(0.8336767736237857), np.float64(0.8213129231675007), np.float64(0.8125967991739804), np.float64(0.7991452991452992), np.float64(0.7978962131837307), np.float64(0.8270517787953504)]","[0.5148833467417538, 0.5467809109478208, 0.46974010709155023, 0.5682118176877087, 0.5311359026369168, 0.544171232004077, 0.5585985814170684, 0.5327412824866136, 0.506417559049138, 0.5089250099720782, 0.6062525157654636, 0.4912706611570248, 0.5395594713656388, 0.5159356425497028, 0.5158148303309593, 0.552819332566168, 0.4933641975308642, 0.5833546298662577, 0.5810400780982032, 0.5472972972972974, 0.576390556222489, 0.5574448895137545, 0.5249899436846339, 0.5620460676488898, 0.5743285123966942, 0.5682118176877087, 0.6056312906102688, 0.5262348841975815, 0.5338777979431337, 0.5181363352095059]"
